numOfLayer;numOnLayer;t;x;u;c;u+c;u-c;
1;10464;0;105.656;0;1;1;-1;
1;10465;0;105.666;0;1;1;-1;
1;10466;0;105.676;0;1;1;-1;
1;10467;0;105.686;0;1;1;-1;
1;10468;0;105.696;0;1;1;-1;
1;10469;0;105.706;0;1;1;-1;
1;10470;0;105.716;0;1;1;-1;
1;10471;0;105.726;0;1;1;-1;
1;10472;0;105.736;0;1;1;-1;
1;10473;0;105.746;0;1;1;-1;
1;10474;0;105.756;0;1;1;-1;
1;10475;0;105.766;0;1;1;-1;
1;10476;0;105.776;0;1;1;-1;
1;10477;0;105.786;0;1;1;-1;
1;10478;0;105.796;0;1;1;-1;
1;10479;0;105.806;0;1;1;-1;
1;10480;0;105.816;0;1;1;-1;
1;10481;0;105.826;0;1;1;-1;
1;10482;0;105.836;0;1;1;-1;
1;10483;0;105.846;0;1;1;-1;
1;10484;0;105.856;0;1;1;-1;
1;10485;0;105.866;0;1;1;-1;
1;10486;0;105.876;0;1;1;-1;
1;10487;0;105.886;0;1;1;-1;
1;10488;0;105.896;0;1;1;-1;
1;10489;0;105.906;0;1;1;-1;
1;10490;0;105.916;0;1;1;-1;
1;10491;0;105.926;0;1;1;-1;
1;10492;0;105.936;0;1;1;-1;
1;10493;0;105.946;0;1;1;-1;
1;10494;0;105.956;0;1;1;-1;
1;10495;0;105.966;0;1;1;-1;
1;10496;0;105.976;0;1;1;-1;
1;10497;0;105.986;0;1;1;-1;
1;10498;0;105.996;0;1;1;-1;
1;10499;0;106.006;0;1;1;-1;
1;10500;0;106.016;0;1;1;-1;
1;10501;0;106.025;0;1;1;-1;
1;10502;0;106.035;0;1;1;-1;
1;10503;0;106.045;0;1;1;-1;
1;10504;0;106.055;0;1;1;-1;
1;10505;0;106.065;0;1;1;-1;
1;10506;0;106.075;0;1;1;-1;
1;10507;0;106.085;0;1;1;-1;
1;10508;0;106.095;0;1;1;-1;
1;10509;0;106.105;0;1;1;-1;
1;10510;0;106.115;0;1;1;-1;
1;10511;0;106.125;0;1;1;-1;
1;10512;0;106.135;0;1;1;-1;
1;10513;0;106.145;0;1;1;-1;
1;10514;0;106.155;0;1;1;-1;
1;10515;0;106.165;0;1;1;-1;
1;10516;0;106.175;0;1;1;-1;
1;10517;0;106.185;0;1;1;-1;
1;10518;0;106.195;0;1;1;-1;
1;10519;0;106.205;0;1;1;-1;
1;10520;0;106.215;0;1;1;-1;
1;10521;0;106.225;0;1;1;-1;
1;10522;0;106.235;0;1;1;-1;
1;10523;0;106.245;0;1;1;-1;
1;10524;0;106.255;0;1;1;-1;
1;10525;0;106.265;0;1;1;-1;
1;10526;0;106.275;0;1;1;-1;
1;10527;0;106.285;0;1;1;-1;
1;10528;0;106.295;0;1;1;-1;
1;10529;0;106.305;0;1;1;-1;
1;10530;0;106.315;0;1;1;-1;
1;10531;0;106.325;0;1;1;-1;
1;10532;0;106.335;0;1;1;-1;
1;10533;0;106.345;0;1;1;-1;
1;10534;0;106.355;0;1;1;-1;
1;10535;0;106.365;0;1;1;-1;
1;10536;0;106.375;0;1;1;-1;
1;10537;0;106.385;0;1;1;-1;
1;10538;0;106.395;0;1;1;-1;
1;10539;0;106.405;0;1;1;-1;
1;10540;0;106.415;0;1;1;-1;
1;10541;0;106.425;0;1;1;-1;
1;10542;0;106.435;0;1;1;-1;
1;10543;0;106.445;0;1;1;-1;
1;10544;0;106.455;0;1;1;-1;
1;10545;0;106.465;0;1;1;-1;
1;10546;0;106.475;0;1;1;-1;
1;10547;0;106.485;0;1;1;-1;
1;10548;0;106.495;0;1;1;-1;
1;10549;0;106.505;0;1;1;-1;
1;10550;0;106.515;0;1;1;-1;
1;10551;0;106.525;0;1;1;-1;
1;10552;0;106.535;0;1;1;-1;
1;10553;0;106.545;0;1;1;-1;
1;10554;0;106.555;0;1;1;-1;
1;10555;0;106.565;0;1;1;-1;
1;10556;0;106.575;0;1;1;-1;
1;10557;0;106.585;0;1;1;-1;
1;10558;0;106.595;0;1;1;-1;
1;10559;0;106.605;0;1;1;-1;
1;10560;0;106.615;0;1;1;-1;
1;10561;0;106.625;0;1;1;-1;
1;10562;0;106.635;0;1;1;-1;
1;10563;0;106.645;0;1;1;-1;
1;10564;0;106.655;0;1;1;-1;
1;10565;0;106.665;0;1;1;-1;
1;10566;0;106.675;0;1;1;-1;
1;10567;0;106.685;0;1;1;-1;
1;10568;0;106.695;0;1;1;-1;
1;10569;0;106.705;0;1;1;-1;
1;10570;0;106.715;0;1;1;-1;
1;10571;0;106.725;0;1;1;-1;
1;10572;0;106.735;0;1;1;-1;
1;10573;0;106.745;0;1;1;-1;
1;10574;0;106.755;0;1;1;-1;
1;10575;0;106.765;0;1;1;-1;
1;10576;0;106.775;0;1;1;-1;
1;10577;0;106.785;0;1;1;-1;
1;10578;0;106.795;0;1;1;-1;
1;10579;0;106.805;0;1;1;-1;
1;10580;0;106.815;0;1;1;-1;
1;10581;0;106.825;0;1;1;-1;
1;10582;0;106.835;0;1;1;-1;
1;10583;0;106.845;0;1;1;-1;
1;10584;0;106.855;0;1;1;-1;
1;10585;0;106.865;0;1;1;-1;
1;10586;0;106.875;0;1;1;-1;
1;10587;0;106.885;0;1;1;-1;
1;10588;0;106.895;0;1;1;-1;
1;10589;0;106.905;0;1;1;-1;
1;10590;0;106.915;0;1;1;-1;
1;10591;0;106.925;0;1;1;-1;
1;10592;0;106.935;0;1;1;-1;
1;10593;0;106.945;0;1;1;-1;
1;10594;0;106.955;0;1;1;-1;
1;10595;0;106.965;0;1;1;-1;
1;10596;0;106.975;0;1;1;-1;
1;10597;0;106.985;0;1;1;-1;
1;10598;0;106.995;0;1;1;-1;
1;10599;0;107.005;0;1;1;-1;
1;10600;0;107.015;0;1;1;-1;
1;10601;0;107.025;0;1;1;-1;
1;10602;0;107.035;0;1;1;-1;
1;10603;0;107.045;0;1;1;-1;
1;10604;0;107.055;0;1;1;-1;
1;10605;0;107.065;0;1;1;-1;
1;10606;0;107.075;0;1;1;-1;
1;10607;0;107.085;0;1;1;-1;
1;10608;0;107.095;0;1;1;-1;
1;10609;0;107.105;0;1;1;-1;
1;10610;0;107.115;0;1;1;-1;
1;10611;0;107.125;0;1;1;-1;
1;10612;0;107.135;0;1;1;-1;
1;10613;0;107.145;0;1;1;-1;
1;10614;0;107.155;0;1;1;-1;
1;10615;0;107.165;0;1;1;-1;
1;10616;0;107.175;0;1;1;-1;
1;10617;0;107.185;0;1;1;-1;
1;10618;0;107.195;0;1;1;-1;
1;10619;0;107.205;0;1;1;-1;
1;10620;0;107.215;0;1;1;-1;
1;10621;0;107.225;0;1;1;-1;
1;10622;0;107.235;0;1;1;-1;
1;10623;0;107.245;0;1;1;-1;
1;10624;0;107.255;0;1;1;-1;
1;10625;0;107.265;0;1;1;-1;
1;10626;0;107.275;0;1;1;-1;
1;10627;0;107.285;0;1;1;-1;
1;10628;0;107.295;0;1;1;-1;
1;10629;0;107.305;0;1;1;-1;
1;10630;0;107.315;0;1;1;-1;
1;10631;0;107.325;0;1;1;-1;
1;10632;0;107.335;0;1;1;-1;
1;10633;0;107.345;0;1;1;-1;
1;10634;0;107.355;0;1;1;-1;
1;10635;0;107.365;0;1;1;-1;
1;10636;0;107.375;0;1;1;-1;
1;10637;0;107.385;0;1;1;-1;
1;10638;0;107.395;0;1;1;-1;
1;10639;0;107.405;0;1;1;-1;
1;10640;0;107.415;0;1;1;-1;
1;10641;0;107.425;0;1;1;-1;
1;10642;0;107.435;0;1;1;-1;
1;10643;0;107.445;0;1;1;-1;
1;10644;0;107.455;0;1;1;-1;
1;10645;0;107.465;0;1;1;-1;
1;10646;0;107.475;0;1;1;-1;
1;10647;0;107.485;0;1;1;-1;
1;10648;0;107.495;0;1;1;-1;
1;10649;0;107.505;0;1;1;-1;
1;10650;0;107.515;0;1;1;-1;
1;10651;0;107.525;0;1;1;-1;
1;10652;0;107.535;0;1;1;-1;
1;10653;0;107.545;0;1;1;-1;
1;10654;0;107.555;0;1;1;-1;
1;10655;0;107.565;0;1;1;-1;
1;10656;0;107.575;0;1;1;-1;
1;10657;0;107.585;0;1;1;-1;
1;10658;0;107.595;0;1;1;-1;
1;10659;0;107.605;0;1;1;-1;
1;10660;0;107.615;0;1;1;-1;
1;10661;0;107.625;0;1;1;-1;
1;10662;0;107.635;0;1;1;-1;
1;10663;0;107.645;0;1;1;-1;
1;10664;0;107.655;0;1;1;-1;
1;10665;0;107.665;0;1;1;-1;
1;10666;0;107.675;0;1;1;-1;
1;10667;0;107.685;0;1;1;-1;
1;10668;0;107.695;0;1;1;-1;
1;10669;0;107.705;0;1;1;-1;
1;10670;0;107.715;0;1;1;-1;
1;10671;0;107.725;0;1;1;-1;
1;10672;0;107.735;0;1;1;-1;
1;10673;0;107.745;0;1;1;-1;
1;10674;0;107.755;0;1;1;-1;
1;10675;0;107.765;0;1;1;-1;
1;10676;0;107.775;0;1;1;-1;
1;10677;0;107.785;0;1;1;-1;
1;10678;0;107.795;0;1;1;-1;
1;10679;0;107.805;0;1;1;-1;
1;10680;0;107.815;0;1;1;-1;
1;10681;0;107.825;0;1;1;-1;
1;10682;0;107.834;0;1;1;-1;
1;10683;0;107.844;0;1;1;-1;
1;10684;0;107.854;0;1;1;-1;
1;10685;0;107.864;0;1;1;-1;
1;10686;0;107.874;0;1;1;-1;
1;10687;0;107.884;0;1;1;-1;
1;10688;0;107.894;0;1;1;-1;
1;10689;0;107.904;0;1;1;-1;
1;10690;0;107.914;0;1;1;-1;
1;10691;0;107.924;0;1;1;-1;
1;10692;0;107.934;0;1;1;-1;
1;10693;0;107.944;0;1;1;-1;
1;10694;0;107.954;0;1;1;-1;
1;10695;0;107.964;0;1;1;-1;
1;10696;0;107.974;0;1;1;-1;
1;10697;0;107.984;0;1;1;-1;
1;10698;0;107.994;0;1;1;-1;
1;10699;0;108.004;0;1;1;-1;
1;10700;0;108.014;0;1;1;-1;
1;10701;0;108.024;0;1;1;-1;
1;10702;0;108.034;0;1;1;-1;
1;10703;0;108.044;0;1;1;-1;
1;10704;0;108.054;0;1;1;-1;
1;10705;0;108.064;0;1;1;-1;
1;10706;0;108.074;0;1;1;-1;
1;10707;0;108.084;0;1;1;-1;
1;10708;0;108.094;0;1;1;-1;
1;10709;0;108.104;0;1;1;-1;
1;10710;0;108.114;0;1;1;-1;
1;10711;0;108.124;0;1;1;-1;
1;10712;0;108.134;0;1;1;-1;
1;10713;0;108.144;0;1;1;-1;
1;10714;0;108.154;0;1;1;-1;
1;10715;0;108.164;0;1;1;-1;
1;10716;0;108.174;0;1;1;-1;
1;10717;0;108.184;0;1;1;-1;
1;10718;0;108.194;0;1;1;-1;
1;10719;0;108.204;0;1;1;-1;
1;10720;0;108.214;0;1;1;-1;
1;10721;0;108.224;0;1;1;-1;
1;10722;0;108.234;0;1;1;-1;
1;10723;0;108.244;0;1;1;-1;
1;10724;0;108.254;0;1;1;-1;
1;10725;0;108.264;0;1;1;-1;
1;10726;0;108.274;0;1;1;-1;
1;10727;0;108.284;0;1;1;-1;
1;10728;0;108.294;0;1;1;-1;
1;10729;0;108.304;0;1;1;-1;
1;10730;0;108.314;0;1;1;-1;
1;10731;0;108.324;0;1;1;-1;
1;10732;0;108.334;0;1;1;-1;
1;10733;0;108.344;0;1;1;-1;
1;10734;0;108.354;0;1;1;-1;
1;10735;0;108.364;0;1;1;-1;
1;10736;0;108.374;0;1;1;-1;
1;10737;0;108.384;0;1;1;-1;
1;10738;0;108.394;0;1;1;-1;
1;10739;0;108.404;0;1;1;-1;
1;10740;0;108.414;0;1;1;-1;
1;10741;0;108.424;0;1;1;-1;
1;10742;0;108.434;0;1;1;-1;
1;10743;0;108.444;0;1;1;-1;
1;10744;0;108.454;0;1;1;-1;
1;10745;0;108.464;0;1;1;-1;
1;10746;0;108.474;0;1;1;-1;
1;10747;0;108.484;0;1;1;-1;
1;10748;0;108.494;0;1;1;-1;
1;10749;0;108.504;0;1;1;-1;
1;10750;0;108.514;0;1;1;-1;
1;10751;0;108.524;0;1;1;-1;
1;10752;0;108.534;0;1;1;-1;
1;10753;0;108.544;0;1;1;-1;
1;10754;0;108.554;0;1;1;-1;
1;10755;0;108.564;0;1;1;-1;
1;10756;0;108.574;0;1;1;-1;
1;10757;0;108.584;0;1;1;-1;
1;10758;0;108.594;0;1;1;-1;
1;10759;0;108.604;0;1;1;-1;
1;10760;0;108.614;0;1;1;-1;
1;10761;0;108.624;0;1;1;-1;
1;10762;0;108.634;0;1;1;-1;
1;10763;0;108.644;0;1;1;-1;
1;10764;0;108.654;0;1;1;-1;
1;10765;0;108.664;0;1;1;-1;
1;10766;0;108.674;0;1;1;-1;
1;10767;0;108.684;0;1;1;-1;
1;10768;0;108.694;0;1;1;-1;
1;10769;0;108.704;0;1;1;-1;
1;10770;0;108.714;0;1;1;-1;
1;10771;0;108.724;0;1;1;-1;
1;10772;0;108.734;0;1;1;-1;
1;10773;0;108.744;0;1;1;-1;
1;10774;0;108.754;0;1;1;-1;
1;10775;0;108.764;0;1;1;-1;
1;10776;0;108.774;0;1;1;-1;
1;10777;0;108.784;0;1;1;-1;
1;10778;0;108.794;0;1;1;-1;
1;10779;0;108.804;0;1;1;-1;
1;10780;0;108.814;0;1;1;-1;
1;10781;0;108.824;0;1;1;-1;
1;10782;0;108.834;0;1;1;-1;
1;10783;0;108.844;0;1;1;-1;
1;10784;0;108.854;0;1;1;-1;
1;10785;0;108.864;0;1;1;-1;
1;10786;0;108.874;0;1;1;-1;
1;10787;0;108.884;0;1;1;-1;
1;10788;0;108.894;0;1;1;-1;
1;10789;0;108.904;0;1;1;-1;
1;10790;0;108.914;0;1;1;-1;
1;10791;0;108.924;0;1;1;-1;
1;10792;0;108.934;0;1;1;-1;
1;10793;0;108.944;0;1;1;-1;
1;10794;0;108.954;0;1;1;-1;
1;10795;0;108.964;0;1;1;-1;
1;10796;0;108.974;0;1;1;-1;
1;10797;0;108.984;0;1;1;-1;
1;10798;0;108.994;0;1;1;-1;
1;10799;0;109.004;0;1;1;-1;
1;10800;0;109.014;0;1;1;-1;
1;10801;0;109.024;0;1;1;-1;
1;10802;0;109.034;0;1;1;-1;
1;10803;0;109.044;0;1;1;-1;
1;10804;0;109.054;0;1;1;-1;
1;10805;0;109.064;0;1;1;-1;
1;10806;0;109.074;0;1;1;-1;
1;10807;0;109.084;0;1;1;-1;
1;10808;0;109.094;0;1;1;-1;
1;10809;0;109.104;0;1;1;-1;
1;10810;0;109.114;0;1;1;-1;
1;10811;0;109.124;0;1;1;-1;
1;10812;0;109.134;0;1;1;-1;
1;10813;0;109.144;0;1;1;-1;
1;10814;0;109.154;0;1;1;-1;
1;10815;0;109.164;0;1;1;-1;
1;10816;0;109.174;0;1;1;-1;
1;10817;0;109.184;0;1;1;-1;
1;10818;0;109.194;0;1;1;-1;
1;10819;0;109.204;0;1;1;-1;
1;10820;0;109.214;0;1;1;-1;
1;10821;0;109.224;0;1;1;-1;
1;10822;0;109.234;0;1;1;-1;
1;10823;0;109.244;0;1;1;-1;
1;10824;0;109.254;0;1;1;-1;
1;10825;0;109.264;0;1;1;-1;
1;10826;0;109.274;0;1;1;-1;
1;10827;0;109.284;0;1;1;-1;
1;10828;0;109.294;0;1;1;-1;
1;10829;0;109.304;0;1;1;-1;
1;10830;0;109.314;0;1;1;-1;
1;10831;0;109.324;0;1;1;-1;
1;10832;0;109.334;0;1;1;-1;
1;10833;0;109.344;0;1;1;-1;
1;10834;0;109.354;0;1;1;-1;
1;10835;0;109.364;0;1;1;-1;
1;10836;0;109.374;0;1;1;-1;
1;10837;0;109.384;0;1;1;-1;
1;10838;0;109.394;0;1;1;-1;
1;10839;0;109.404;0;1;1;-1;
1;10840;0;109.414;0;1;1;-1;
1;10841;0;109.424;0;1;1;-1;
1;10842;0;109.434;0;1;1;-1;
1;10843;0;109.444;0;1;1;-1;
1;10844;0;109.454;0;1;1;-1;
1;10845;0;109.464;0;1;1;-1;
1;10846;0;109.474;0;1;1;-1;
1;10847;0;109.484;0;1;1;-1;
1;10848;0;109.494;0;1;1;-1;
1;10849;0;109.504;0;1;1;-1;
1;10850;0;109.514;0;1;1;-1;
1;10851;0;109.524;0;1;1;-1;
1;10852;0;109.534;0;1;1;-1;
1;10853;0;109.544;0;1;1;-1;
1;10854;0;109.554;0;1;1;-1;
1;10855;0;109.564;0;1;1;-1;
1;10856;0;109.574;0;1;1;-1;
1;10857;0;109.584;0;1;1;-1;
1;10858;0;109.594;0;1;1;-1;
1;10859;0;109.604;0;1;1;-1;
1;10860;0;109.614;0;1;1;-1;
1;10861;0;109.624;0;1;1;-1;
1;10862;0;109.634;0;1;1;-1;
1;10863;0;109.643;0;1;1;-1;
1;10864;0;109.653;0;1;1;-1;
1;10865;0;109.663;0;1;1;-1;
1;10866;0;109.673;0;1;1;-1;
1;10867;0;109.683;0;1;1;-1;
1;10868;0;109.693;0;1;1;-1;
1;10869;0;109.703;0;1;1;-1;
1;10870;0;109.713;0;1;1;-1;
1;10871;0;109.723;0;1;1;-1;
1;10872;0;109.733;0;1;1;-1;
1;10873;0;109.743;0;1;1;-1;
1;10874;0;109.753;0;1;1;-1;
1;10875;0;109.763;0;1;1;-1;
1;10876;0;109.773;0;1;1;-1;
1;10877;0;109.783;0;1;1;-1;
1;10878;0;109.793;0;1;1;-1;
1;10879;0;109.803;0;1;1;-1;
1;10880;0;109.813;0;1;1;-1;
1;10881;0;109.823;0;1;1;-1;
1;10882;0;109.833;0;1;1;-1;
1;10883;0;109.843;0;1;1;-1;
1;10884;0;109.853;0;1;1;-1;
1;10885;0;109.863;0;1;1;-1;
1;10886;0;109.873;0;1;1;-1;
1;10887;0;109.883;0;1;1;-1;
1;10888;0;109.893;0;1;1;-1;
1;10889;0;109.903;0;1;1;-1;
1;10890;0;109.913;0;1;1;-1;
1;10891;0;109.923;0;1;1;-1;
1;10892;0;109.933;0;1;1;-1;
1;10893;0;109.943;0;1;1;-1;
1;10894;0;109.953;0;1;1;-1;
1;10895;0;109.963;0;1;1;-1;
1;10896;0;109.973;0;1;1;-1;
1;10897;0;109.983;0;1;1;-1;
1;10898;0;109.993;0;1;1;-1;
1;10899;0;110.003;0;1;1;-1;
1;10900;0;110.013;0;1;1;-1;
1;10901;0;110.023;0;1;1;-1;
1;10902;0;110.033;0;1;1;-1;
1;10903;0;110.043;0;1;1;-1;
1;10904;0;110.053;0;1;1;-1;
1;10905;0;110.063;0;1;1;-1;
1;10906;0;110.073;0;1;1;-1;
1;10907;0;110.083;0;1;1;-1;
1;10908;0;110.093;0;1;1;-1;
1;10909;0;110.103;0;1;1;-1;
1;10910;0;110.113;0;1;1;-1;
1;10911;0;110.123;0;1;1;-1;
1;10912;0;110.133;0;1;1;-1;
1;10913;0;110.143;0;1;1;-1;
1;10914;0;110.153;0;1;1;-1;
1;10915;0;110.163;0;1;1;-1;
1;10916;0;110.173;0;1;1;-1;
1;10917;0;110.183;0;1;1;-1;
1;10918;0;110.193;0;1;1;-1;
1;10919;0;110.203;0;1;1;-1;
1;10920;0;110.213;0;1;1;-1;
1;10921;0;110.223;0;1;1;-1;
1;10922;0;110.233;0;1;1;-1;
1;10923;0;110.243;0;1;1;-1;
1;10924;0;110.253;0;1;1;-1;
1;10925;0;110.263;0;1;1;-1;
1;10926;0;110.273;0;1;1;-1;
1;10927;0;110.283;0;1;1;-1;
1;10928;0;110.293;0;1;1;-1;
1;10929;0;110.303;0;1;1;-1;
1;10930;0;110.313;0;1;1;-1;
1;10931;0;110.323;0;1;1;-1;
1;10932;0;110.333;0;1;1;-1;
1;10933;0;110.343;0;1;1;-1;
1;10934;0;110.353;0;1;1;-1;
1;10935;0;110.363;0;1;1;-1;
1;10936;0;110.373;0;1;1;-1;
1;10937;0;110.383;0;1;1;-1;
1;10938;0;110.393;0;1;1;-1;
1;10939;0;110.403;0;1;1;-1;
1;10940;0;110.413;0;1;1;-1;
1;10941;0;110.423;0;1;1;-1;
1;10942;0;110.433;0;1;1;-1;
1;10943;0;110.443;0;1;1;-1;
1;10944;0;110.453;0;1;1;-1;
1;10945;0;110.463;0;1;1;-1;
1;10946;0;110.473;0;1;1;-1;
1;10947;0;110.483;0;1;1;-1;
1;10948;0;110.493;0;1;1;-1;
1;10949;0;110.503;0;1;1;-1;
1;10950;0;110.513;0;1;1;-1;
1;10951;0;110.523;0;1;1;-1;
1;10952;0;110.533;0;1;1;-1;
1;10953;0;110.543;0;1;1;-1;
1;10954;0;110.553;0;1;1;-1;
1;10955;0;110.563;0;1;1;-1;
1;10956;0;110.573;0;1;1;-1;
1;10957;0;110.583;0;1;1;-1;
1;10958;0;110.593;0;1;1;-1;
1;10959;0;110.603;0;1;1;-1;
1;10960;0;110.613;0;1;1;-1;
1;10961;0;110.623;0;1;1;-1;
1;10962;0;110.633;0;1;1;-1;
1;10963;0;110.643;0;1;1;-1;
1;10964;0;110.653;0;1;1;-1;
1;10965;0;110.663;0;1;1;-1;
1;10966;0;110.673;0;1;1;-1;
1;10967;0;110.683;0;1;1;-1;
1;10968;0;110.693;0;1;1;-1;
1;10969;0;110.703;0;1;1;-1;
1;10970;0;110.713;0;1;1;-1;
1;10971;0;110.723;0;1;1;-1;
1;10972;0;110.733;0;1;1;-1;
1;10973;0;110.743;0;1;1;-1;
1;10974;0;110.753;0;1;1;-1;
1;10975;0;110.763;0;1;1;-1;
1;10976;0;110.773;0;1;1;-1;
1;10977;0;110.783;0;1;1;-1;
1;10978;0;110.793;0;1;1;-1;
1;10979;0;110.803;0;1;1;-1;
1;10980;0;110.813;0;1;1;-1;
1;10981;0;110.823;0;1;1;-1;
1;10982;0;110.833;0;1;1;-1;
1;10983;0;110.843;0;1;1;-1;
1;10984;0;110.853;0;1;1;-1;
1;10985;0;110.863;0;1;1;-1;
1;10986;0;110.873;0;1;1;-1;
1;10987;0;110.883;0;1;1;-1;
1;10988;0;110.893;0;1;1;-1;
1;10989;0;110.903;0;1;1;-1;
1;10990;0;110.913;0;1;1;-1;
1;10991;0;110.923;0;1;1;-1;
1;10992;0;110.933;0;1;1;-1;
1;10993;0;110.943;0;1;1;-1;
1;10994;0;110.953;0;1;1;-1;
1;10995;0;110.963;0;1;1;-1;
1;10996;0;110.973;0;1;1;-1;
1;10997;0;110.983;0;1;1;-1;
1;10998;0;110.993;0;1;1;-1;
1;10999;0;111.003;0;1;1;-1;
1;11000;0;111.013;0;1;1;-1;
1;11001;0;111.023;0;1;1;-1;
1;11002;0;111.033;0;1;1;-1;
1;11003;0;111.043;0;1;1;-1;
1;11004;0;111.053;0;1;1;-1;
1;11005;0;111.063;0;1;1;-1;
1;11006;0;111.073;0;1;1;-1;
1;11007;0;111.083;0;1;1;-1;
1;11008;0;111.093;0;1;1;-1;
1;11009;0;111.103;0;1;1;-1;
1;11010;0;111.113;0;1;1;-1;
1;11011;0;111.123;0;1;1;-1;
1;11012;0;111.133;0;1;1;-1;
1;11013;0;111.143;0;1;1;-1;
1;11014;0;111.153;0;1;1;-1;
1;11015;0;111.163;0;1;1;-1;
1;11016;0;111.173;0;1;1;-1;
1;11017;0;111.183;0;1;1;-1;
1;11018;0;111.193;0;1;1;-1;
1;11019;0;111.203;0;1;1;-1;
1;11020;0;111.213;0;1;1;-1;
1;11021;0;111.223;0;1;1;-1;
1;11022;0;111.233;0;1;1;-1;
1;11023;0;111.243;0;1;1;-1;
1;11024;0;111.253;0;1;1;-1;
1;11025;0;111.263;0;1;1;-1;
1;11026;0;111.273;0;1;1;-1;
1;11027;0;111.283;0;1;1;-1;
1;11028;0;111.293;0;1;1;-1;
1;11029;0;111.303;0;1;1;-1;
1;11030;0;111.313;0;1;1;-1;
1;11031;0;111.323;0;1;1;-1;
1;11032;0;111.333;0;1;1;-1;
1;11033;0;111.343;0;1;1;-1;
1;11034;0;111.353;0;1;1;-1;
1;11035;0;111.363;0;1;1;-1;
1;11036;0;111.373;0;1;1;-1;
1;11037;0;111.383;0;1;1;-1;
1;11038;0;111.393;0;1;1;-1;
1;11039;0;111.403;0;1;1;-1;
1;11040;0;111.413;0;1;1;-1;
1;11041;0;111.423;0;1;1;-1;
1;11042;0;111.433;0;1;1;-1;
1;11043;0;111.443;0;1;1;-1;
1;11044;0;111.452;0;1;1;-1;
1;11045;0;111.462;0;1;1;-1;
1;11046;0;111.472;0;1;1;-1;
1;11047;0;111.482;0;1;1;-1;
1;11048;0;111.492;0;1;1;-1;
1;11049;0;111.502;0;1;1;-1;
1;11050;0;111.512;0;1;1;-1;
1;11051;0;111.522;0;1;1;-1;
1;11052;0;111.532;0;1;1;-1;
1;11053;0;111.542;0;1;1;-1;
1;11054;0;111.552;0;1;1;-1;
1;11055;0;111.562;0;1;1;-1;
1;11056;0;111.572;0;1;1;-1;
1;11057;0;111.582;0;1;1;-1;
1;11058;0;111.592;0;1;1;-1;
1;11059;0;111.602;0;1;1;-1;
1;11060;0;111.612;0;1;1;-1;
1;11061;0;111.622;0;1;1;-1;
1;11062;0;111.632;0;1;1;-1;
1;11063;0;111.642;0;1;1;-1;
1;11064;0;111.652;0;1;1;-1;
1;11065;0;111.662;0;1;1;-1;
1;11066;0;111.672;0;1;1;-1;
1;11067;0;111.682;0;1;1;-1;
1;11068;0;111.692;0;1;1;-1;
1;11069;0;111.702;0;1;1;-1;
1;11070;0;111.712;0;1;1;-1;
1;11071;0;111.722;0;1;1;-1;
1;11072;0;111.732;0;1;1;-1;
1;11073;0;111.742;0;1;1;-1;
1;11074;0;111.752;0;1;1;-1;
1;11075;0;111.762;0;1;1;-1;
1;11076;0;111.772;0;1;1;-1;
1;11077;0;111.782;0;1;1;-1;
1;11078;0;111.792;0;1;1;-1;
1;11079;0;111.802;0;1;1;-1;
1;11080;0;111.812;0;1;1;-1;
1;11081;0;111.822;0;1;1;-1;
1;11082;0;111.832;0;1;1;-1;
1;11083;0;111.842;0;1;1;-1;
1;11084;0;111.852;0;1;1;-1;
1;11085;0;111.862;0;1;1;-1;
1;11086;0;111.872;0;1;1;-1;
1;11087;0;111.882;0;1;1;-1;
1;11088;0;111.892;0;1;1;-1;
1;11089;0;111.902;0;1;1;-1;
1;11090;0;111.912;0;1;1;-1;
1;11091;0;111.922;0;1;1;-1;
1;11092;0;111.932;0;1;1;-1;
1;11093;0;111.942;0;1;1;-1;
1;11094;0;111.952;0;1;1;-1;
1;11095;0;111.962;0;1;1;-1;
1;11096;0;111.972;0;1;1;-1;
1;11097;0;111.982;0;1;1;-1;
1;11098;0;111.992;0;1;1;-1;
1;11099;0;112.002;0;1;1;-1;
1;11100;0;112.012;0;1;1;-1;
1;11101;0;112.022;0;1;1;-1;
1;11102;0;112.032;0;1;1;-1;
1;11103;0;112.042;0;1;1;-1;
1;11104;0;112.052;0;1;1;-1;
1;11105;0;112.062;0;1;1;-1;
1;11106;0;112.072;0;1;1;-1;
1;11107;0;112.082;0;1;1;-1;
1;11108;0;112.092;0;1;1;-1;
1;11109;0;112.102;0;1;1;-1;
1;11110;0;112.112;0;1;1;-1;
1;11111;0;112.122;0;1;1;-1;
1;11112;0;112.132;0;1;1;-1;
1;11113;0;112.142;0;1;1;-1;
1;11114;0;112.152;0;1;1;-1;
1;11115;0;112.162;0;1;1;-1;
1;11116;0;112.172;0;1;1;-1;
1;11117;0;112.182;0;1;1;-1;
1;11118;0;112.192;0;1;1;-1;
1;11119;0;112.202;0;1;1;-1;
1;11120;0;112.212;0;1;1;-1;
1;11121;0;112.222;0;1;1;-1;
1;11122;0;112.232;0;1;1;-1;
1;11123;0;112.242;0;1;1;-1;
1;11124;0;112.252;0;1;1;-1;
1;11125;0;112.262;0;1;1;-1;
1;11126;0;112.272;0;1;1;-1;
1;11127;0;112.282;0;1;1;-1;
1;11128;0;112.292;0;1;1;-1;
